1,3292,54.8666666667
2,3346,55.7666666667
3,5816,96.9333333333
4,3297,54.95
5,3342,55.7
6,2940,49.0
7,3018,50.3
8,3361,56.0166666667
9,3077,51.2833333333
10,3116,51.9333333333
11,2957,49.2833333333
12,2957,49.2833333333
13,2839,47.3166666667
14,3421,57.0166666667
15,3023,50.3833333333
16,3133,52.2166666667
17,3000,50.0
18,3025,50.4166666667
19,3368,56.1333333333
20,2905,48.4166666667
21,3196,53.2666666667
22,2870,47.8333333333
23,2772,46.2
