1,2657,44.2833333333
2,2799,46.65
3,2168,36.1333333333
4,2822,47.0333333333
5,2342,39.0333333333
6,2280,38.0
7,2278,37.9666666667
8,2575,42.9166666667
9,2284,38.0666666667
10,2407,40.1166666667
11,3090,51.5
12,2641,44.0166666667
13,2001,33.35
14,2900,48.3333333333
15,3026,50.4333333333
16,2569,42.8166666667
17,2631,43.85
18,2478,41.3
19,2545,42.4166666667
20,2225,37.0833333333
21,2752,45.8666666667
22,2582,43.0333333333
23,2499,41.65
24,2334,38.9
