2582,43.0333333333
2498,41.6333333333
2428,40.4666666667
2654,44.2333333333
2775,46.25
2773,46.2166666667
2374,39.5666666667
2731,45.5166666667
2608,43.4666666667
2761,46.0166666667
2636,43.9333333333
2466,41.1
2374,39.5666666667
2523,42.05
2246,37.4333333333
2808,46.8
2487,41.45
2762,46.0333333333
2755,45.9166666667
2268,37.8
