series_id,series_name,season,episode,wh,words_count
18,The Vietnam War,1,1,6122.12,8673
18,The Vietnam War,1,2,6122.82,8674
18,The Vietnam War,1,3,6685.12,9582
18,The Vietnam War,1,4,6504.41,12792
18,The Vietnam War,1,5,7345.64,14324
18,The Vietnam War,1,6,7307.73,10718
18,The Vietnam War,1,7,6060.68,8889
18,The Vietnam War,1,8,7073.51,13086
18,The Vietnam War,1,9,6855.54,12797
18,The Vietnam War,1,10,6598.39,12317
18,The Vietnam War,1,11,5849.19,10821
19,Dekalog,1,1,2961.25,2369
19,Dekalog,1,2,2260.36,2072
19,Dekalog,1,3,2231.32,1971
19,Dekalog,1,4,2962.64,2617
19,Dekalog,1,5,2191.64,2009
19,Dekalog,1,6,1920.0,1792
19,Dekalog,1,7,3324.23,2881
19,Dekalog,1,8,3463.53,2944
19,Dekalog,1,9,2537.14,2368
19,Dekalog,1,10,4089.64,3817
20,The Civil War,1,1,6734.04,10550
20,The Civil War,1,2,7274.29,7638
20,The Civil War,1,3,6994.29,8160
20,The Civil War,1,4,7377.89,7009
20,The Civil War,1,5,6985.05,10594
20,The Civil War,1,6,7398.75,7892
20,The Civil War,1,7,6385.97,7131
20,The Civil War,1,8,6796.88,7250
20,The Civil War,1,9,6842.81,7299
21,Firefly,1,1,6206.34,4241
21,Firefly,1,2,5548.57,3884
21,Firefly,1,3,6226.05,4462
21,Firefly,1,4,6248.78,4270
21,Firefly,1,5,6878.57,4815
21,Firefly,1,6,6138.14,4399
21,Firefly,1,7,6191.16,4437
21,Firefly,1,8,5985.37,4090
21,Firefly,1,9,5602.86,3922
21,Firefly,1,10,6567.14,4597
21,Firefly,1,11,7061.86,5061
21,Firefly,1,12,6146.34,4200
21,Firefly,1,13,5644.19,4045
22,True Detective,1,1,5670.0,5481
22,True Detective,1,2,5784.21,5495
22,True Detective,1,3,6074.48,5872
22,True Detective,1,4,5833.93,5445
22,True Detective,1,5,5049.82,4629
22,True Detective,1,6,4854.74,4612
22,True Detective,1,7,6038.08,5233
22,True Detective,1,8,4226.67,3804
22,True Detective,2,1,4515.0,4515
22,True Detective,2,2,6204.83,5998
22,True Detective,2,3,5307.93,5131
22,True Detective,2,4,5146.91,4718
22,True Detective,2,5,5695.93,5601
22,True Detective,2,6,4159.32,4090
22,True Detective,2,7,4757.14,4995
22,True Detective,2,8,3468.14,4971
23,Fullmetal Alchemist : Brotherhood,1,1,4842.5,1937
23,Fullmetal Alchemist : Brotherhood,1,2,5577.5,2231
23,Fullmetal Alchemist : Brotherhood,1,3,6080.0,2432
23,Fullmetal Alchemist : Brotherhood,1,4,5402.5,2161
23,Fullmetal Alchemist : Brotherhood,1,5,6630.0,2652
23,Fullmetal Alchemist : Brotherhood,1,6,5977.5,2391
23,Fullmetal Alchemist : Brotherhood,1,7,6442.5,2577
23,Fullmetal Alchemist : Brotherhood,1,8,5980.0,2392
23,Fullmetal Alchemist : Brotherhood,1,9,5322.5,2129
23,Fullmetal Alchemist : Brotherhood,1,10,5870.0,2348
23,Fullmetal Alchemist : Brotherhood,1,11,5422.5,2169
23,Fullmetal Alchemist : Brotherhood,1,12,4170.0,1668
23,Fullmetal Alchemist : Brotherhood,1,13,5735.0,2294
23,Fullmetal Alchemist : Brotherhood,1,14,4475.0,1790
23,Fullmetal Alchemist : Brotherhood,1,15,5870.0,2348
23,Fullmetal Alchemist : Brotherhood,1,16,4785.0,1914
23,Fullmetal Alchemist : Brotherhood,1,17,5187.5,2075
23,Fullmetal Alchemist : Brotherhood,1,18,5630.0,2252
23,Fullmetal Alchemist : Brotherhood,1,19,4120.0,1648
23,Fullmetal Alchemist : Brotherhood,1,20,4670.0,1868
23,Fullmetal Alchemist : Brotherhood,1,21,6387.5,2555
23,Fullmetal Alchemist : Brotherhood,1,22,3920.0,1568
23,Fullmetal Alchemist : Brotherhood,1,23,4420.0,1768
23,Fullmetal Alchemist : Brotherhood,1,24,5765.0,2306
23,Fullmetal Alchemist : Brotherhood,1,25,5330.0,2132
23,Fullmetal Alchemist : Brotherhood,1,26,4385.0,1754
23,Fullmetal Alchemist : Brotherhood,1,27,4347.5,1739
23,Fullmetal Alchemist : Brotherhood,1,28,4702.5,1881
23,Fullmetal Alchemist : Brotherhood,1,29,6092.5,2437
23,Fullmetal Alchemist : Brotherhood,1,30,5497.5,2199
23,Fullmetal Alchemist : Brotherhood,1,31,5622.5,2249
23,Fullmetal Alchemist : Brotherhood,1,32,5060.0,2024
24,Fargo,1,1,5348.06,5972
24,Fargo,1,2,5907.5,4726
24,Fargo,1,3,5439.13,4170
24,Fargo,1,4,4698.75,3759
24,Fargo,1,5,5422.98,4248
24,Fargo,1,6,3084.0,2570
24,Fargo,1,7,4852.34,3801
24,Fargo,1,8,5170.8,4309
24,Fargo,1,9,5567.5,4454
24,Fargo,1,10,3461.31,3519
24,Fargo,2,1,5037.5,4030
24,Fargo,2,2,4128.0,3784
24,Fargo,2,3,5374.67,4031
24,Fargo,2,4,4518.11,3991
24,Fargo,2,5,4804.53,4244
24,Fargo,2,6,5434.67,4076
24,Fargo,2,7,4420.0,4199
24,Fargo,2,8,4201.02,4131
24,Fargo,2,9,4060.85,3181
24,Fargo,2,10,4818.37,3935
24,Fargo,3,1,3745.45,4120
24,Fargo,3,2,5506.25,4405
24,Fargo,3,3,4269.33,3202
24,Fargo,3,4,5735.74,4493
24,Fargo,3,5,5029.29,4694
24,Fargo,3,6,3850.0,2695
24,Fargo,3,7,5190.81,3201
24,Fargo,3,8,2878.75,2303
24,Fargo,3,9,4625.33,3469
24,Fargo,3,10,3150.0,2520
26,Batman: The Animated Series,1,1,4197.14,1469
26,Batman: The Animated Series,1,2,4014.29,1405
26,Batman: The Animated Series,1,3,3482.86,1219
26,Batman: The Animated Series,1,4,2022.86,708
26,Batman: The Animated Series,1,5,3665.71,1283
26,Batman: The Animated Series,1,6,2360.0,826
26,Batman: The Animated Series,1,7,3494.29,1223
26,Batman: The Animated Series,1,8,2742.86,960
26,Batman: The Animated Series,1,9,4005.71,1402
26,Batman: The Animated Series,1,10,5360.0,1876
26,Batman: The Animated Series,1,11,3600.0,1260
26,Batman: The Animated Series,1,12,3897.14,1364
26,Batman: The Animated Series,1,13,3154.29,1104
26,Batman: The Animated Series,1,14,3771.43,1320
26,Batman: The Animated Series,1,15,3717.14,1301
26,Batman: The Animated Series,1,16,3700.0,1295
26,Batman: The Animated Series,1,17,3648.57,1277
26,Batman: The Animated Series,1,18,3168.57,1109
26,Batman: The Animated Series,1,19,3548.57,1242
26,Batman: The Animated Series,1,20,3525.71,1234
26,Batman: The Animated Series,1,21,3962.86,1387
26,Batman: The Animated Series,1,22,4257.14,1490
26,Batman: The Animated Series,1,23,3537.14,1238
26,Batman: The Animated Series,1,24,4091.43,1432
26,Batman: The Animated Series,1,25,3708.57,1298
26,Batman: The Animated Series,1,26,3605.71,1262
26,Batman: The Animated Series,1,27,3891.43,1362
26,Batman: The Animated Series,1,28,3797.14,1329
26,Batman: The Animated Series,2,1,3977.14,1392
26,Batman: The Animated Series,2,2,3988.57,1396
26,Batman: The Animated Series,2,3,3808.57,1333
26,Batman: The Animated Series,2,4,4582.86,1604
26,Batman: The Animated Series,2,5,3114.29,1090
26,Batman: The Animated Series,2,6,3828.57,1340
26,Batman: The Animated Series,2,7,3431.43,1201
26,Batman: The Animated Series,2,8,3700.0,1295
26,Batman: The Animated Series,2,9,4171.43,1460
26,Batman: The Animated Series,2,10,3511.43,1229
26,Batman: The Animated Series,2,11,2997.27,1099
26,Batman: The Animated Series,2,12,4580.0,1603
26,Batman: The Animated Series,2,13,3928.57,1375
26,Batman: The Animated Series,2,14,3760.0,1316
26,Batman: The Animated Series,2,15,4080.0,1428
26,Batman: The Animated Series,2,16,3082.86,1079
26,Batman: The Animated Series,2,17,2820.0,987
26,Batman: The Animated Series,2,18,4162.86,1457
26,Batman: The Animated Series,2,19,4185.71,1465
26,Batman: The Animated Series,2,20,4780.0,1673
26,Batman: The Animated Series,2,21,4111.43,1439
26,Batman: The Animated Series,2,22,3817.14,1336
26,Batman: The Animated Series,2,23,4902.86,1716
26,Batman: The Animated Series,2,24,2967.0,989
26,Batman: The Animated Series,2,25,3865.71,1353
26,Batman: The Animated Series,2,26,4468.57,1564
26,Batman: The Animated Series,2,27,3891.43,1362
26,Batman: The Animated Series,2,28,3622.86,1268
26,Batman: The Animated Series,3,1,3905.45,1432
26,Batman: The Animated Series,3,2,4145.71,1451
26,Batman: The Animated Series,3,3,3397.14,1189
26,Batman: The Animated Series,3,4,3368.57,1179
26,Batman: The Animated Series,3,5,3651.43,1278
26,Batman: The Animated Series,3,6,3420.0,1197
26,Batman: The Animated Series,3,7,3608.57,1263
26,Batman: The Animated Series,3,8,4442.86,1555
26,Batman: The Animated Series,3,9,4588.57,1606
26,Batman: The Animated Series,3,10,3217.14,1126
26,Batman: The Animated Series,3,11,4734.0,1578
26,Batman: The Animated Series,3,12,4400.0,1540
26,Batman: The Animated Series,3,13,2957.14,1035
26,Batman: The Animated Series,3,14,4397.14,1539
26,Batman: The Animated Series,3,15,3906.0,1302
26,Batman: The Animated Series,3,16,4291.43,1502
26,Batman: The Animated Series,3,17,4164.0,1388
26,Batman: The Animated Series,3,18,4719.0,1573
26,Batman: The Animated Series,3,19,2904.0,968
26,Batman: The Animated Series,3,20,4032.0,1344
26,Batman: The Animated Series,3,21,3945.0,1315
26,Batman: The Animated Series,3,22,3996.0,1332
26,Batman: The Animated Series,3,23,4737.0,1579
26,Batman: The Animated Series,3,24,3234.0,1078
26,Batman: The Animated Series,3,25,4548.0,1516
26,Batman: The Animated Series,3,26,3693.0,1231
26,Batman: The Animated Series,3,27,4341.0,1447
26,Batman: The Animated Series,3,28,4041.0,1347
26,Batman: The Animated Series,3,29,3684.0,1228
26,Batman: The Animated Series,4,1,3912.0,1304
26,Batman: The Animated Series,4,2,3817.14,1336
26,Batman: The Animated Series,4,3,4482.86,1569
26,Batman: The Animated Series,4,4,4514.29,1580
26,Batman: The Animated Series,4,5,3768.57,1319
28,The Blue Planet,1,1,4815.32,3772
28,The Blue Planet,1,2,5697.45,4463
28,The Blue Planet,1,3,4058.3,3179
28,The Blue Planet,1,4,4017.45,3147
28,The Blue Planet,1,5,4002.13,3135
28,The Blue Planet,1,6,3151.91,2469
28,The Blue Planet,1,7,3948.51,3093
28,The Blue Planet,1,8,4154.04,3254
28,The Blue Planet,1,9,7687.5,6150
28,The Blue Planet,1,10,7176.25,5741
29,Cowboy Bebop,1,1,3780.0,1512
29,Cowboy Bebop,1,2,4595.45,1685
29,Cowboy Bebop,1,3,4162.5,1665
29,Cowboy Bebop,1,4,4892.5,1957
29,Cowboy Bebop,1,5,3881.74,1488
29,Cowboy Bebop,1,6,3187.5,1275
29,Cowboy Bebop,1,7,4462.5,1785
29,Cowboy Bebop,1,8,4560.0,1824
29,Cowboy Bebop,1,9,5035.0,2014
29,Cowboy Bebop,1,10,3535.0,1414
29,Cowboy Bebop,1,11,3325.0,1330
29,Cowboy Bebop,1,12,4672.5,1869
29,Cowboy Bebop,1,13,3255.0,1302
29,Cowboy Bebop,1,14,5268.0,2195
29,Cowboy Bebop,1,15,5495.0,2198
29,Cowboy Bebop,1,16,4041.6,1684
29,Cowboy Bebop,1,17,3682.5,1473
29,Cowboy Bebop,1,18,4825.0,1930
29,Cowboy Bebop,1,19,4805.0,1922
29,Cowboy Bebop,1,20,2427.5,971
29,Cowboy Bebop,1,21,4837.5,1935
29,Cowboy Bebop,1,22,4842.5,1937
29,Cowboy Bebop,1,23,5360.0,2144
29,Cowboy Bebop,1,24,3097.5,1239
29,Cowboy Bebop,1,25,4410.0,1764
29,Cowboy Bebop,1,26,3183.16,1008
30,Sahsiyet,1,1,3533.82,4005
30,Sahsiyet,1,2,5035.79,4784
30,Sahsiyet,1,3,4845.88,5492
30,Sahsiyet,1,4,4212.26,6529
30,Sahsiyet,1,5,3739.0,3739
30,Sahsiyet,1,6,3789.6,3158
30,Sahsiyet,1,7,5365.31,5723
30,Sahsiyet,1,8,5607.46,5514
30,Sahsiyet,1,9,5520.0,5060
30,Sahsiyet,1,10,5653.68,5371
30,Sahsiyet,1,11,6456.39,6564
30,Sahsiyet,1,12,5468.96,6107
31,Black Mirror,1,1,5484.29,3839
31,Black Mirror,1,2,3796.72,3860
31,Black Mirror,1,3,6112.17,4686
31,Black Mirror,2,1,4470.64,3502
31,Black Mirror,2,2,4062.44,2776
31,Black Mirror,2,3,7635.71,5345
31,Black Mirror,3,1,5157.05,5243
31,Black Mirror,3,2,5552.73,5090
31,Black Mirror,3,3,3181.18,2704
31,Black Mirror,3,4,3885.0,3885
31,Black Mirror,3,5,3665.17,3543
31,Black Mirror,3,6,4527.27,6640
31,Black Mirror,4,1,5250.0,6475
31,Black Mirror,4,2,3891.6,3243
31,Black Mirror,4,3,4441.05,4219
31,Black Mirror,4,4,4031.76,3427
31,Black Mirror,4,5,1358.46,883
31,Black Mirror,4,6,5871.18,6654
32,One Punch Man: Wanpanman,1,1,3997.5,1599
32,One Punch Man: Wanpanman,1,2,4767.5,1907
32,One Punch Man: Wanpanman,1,3,5305.0,2122
32,One Punch Man: Wanpanman,1,4,5695.0,2278
32,One Punch Man: Wanpanman,1,5,5122.5,2049
32,One Punch Man: Wanpanman,1,6,6580.0,2632
32,One Punch Man: Wanpanman,1,7,5937.5,2375
32,One Punch Man: Wanpanman,1,8,5512.5,2205
32,One Punch Man: Wanpanman,1,9,5220.0,2088
32,One Punch Man: Wanpanman,1,10,6215.0,2486
32,One Punch Man: Wanpanman,1,11,4245.0,1698
32,One Punch Man: Wanpanman,1,12,4661.74,1787
33,Pride and Prejudice,1,1,5751.11,5176
33,Pride and Prejudice,1,2,5762.22,5186
33,Pride and Prejudice,1,3,6601.13,5831
33,Pride and Prejudice,1,4,6463.85,5602
33,Pride and Prejudice,1,5,6172.65,5041
33,Pride and Prejudice,1,6,6556.8,5464
34,Frozen Planet,1,1,4875.79,4632
34,Frozen Planet,1,2,4661.79,4351
34,Frozen Planet,1,3,3807.37,3617
34,Frozen Planet,1,4,4036.07,3767
34,Frozen Planet,1,5,4164.64,3887
34,Frozen Planet,1,6,5227.5,4879
34,Frozen Planet,1,7,6529.47,6203
34,Frozen Planet,1,8,7569.0,2523
35,Africa,1,1,3466.32,3293
35,Africa,1,2,3406.32,3236
35,Africa,1,3,3604.29,3364
35,Africa,1,4,3517.5,3283
35,Africa,1,5,4127.37,3921
35,Africa,1,6,6265.26,5952
37,Monty Python's Flying Circus,1,1,6364.0,3182
37,Monty Python's Flying Circus,1,2,7089.38,3781
37,Monty Python's Flying Circus,1,3,7168.0,3584
37,Monty Python's Flying Circus,1,4,6467.14,3018
37,Monty Python's Flying Circus,1,5,6387.86,2981
37,Monty Python's Flying Circus,1,6,6519.31,3151
37,Monty Python's Flying Circus,1,7,7112.14,3319
37,Monty Python's Flying Circus,1,8,7870.71,3673
37,Monty Python's Flying Circus,1,9,6108.89,2749
37,Monty Python's Flying Circus,1,10,8389.66,4055
37,Monty Python's Flying Circus,1,11,5366.0,2683
37,Monty Python's Flying Circus,1,12,9598.0,4799
37,Monty Python's Flying Circus,1,13,7104.83,3434
37,Monty Python's Flying Circus,2,1,7764.83,3753
37,Monty Python's Flying Circus,2,2,5253.1,2539
37,Monty Python's Flying Circus,2,3,7226.9,3493
37,Monty Python's Flying Circus,2,4,6388.97,3088
37,Monty Python's Flying Circus,2,5,6409.66,3098
37,Monty Python's Flying Circus,2,6,8184.83,3956
37,Monty Python's Flying Circus,2,7,7483.85,3243
37,Monty Python's Flying Circus,2,8,7851.72,3795
37,Monty Python's Flying Circus,2,9,6376.55,3082
37,Monty Python's Flying Circus,2,10,6180.0,2884
37,Monty Python's Flying Circus,2,11,8505.0,3969
37,Monty Python's Flying Circus,2,12,6364.14,3076
37,Monty Python's Flying Circus,2,13,7641.43,3566
37,Monty Python's Flying Circus,3,1,7980.0,3990
37,Monty Python's Flying Circus,3,2,8089.29,3775
37,Monty Python's Flying Circus,3,3,7148.57,3336
37,Monty Python's Flying Circus,3,4,7228.97,3494
37,Monty Python's Flying Circus,3,5,7892.0,3946
37,Monty Python's Flying Circus,3,6,7157.78,3221
37,Monty Python's Flying Circus,3,7,6762.22,3043
37,Monty Python's Flying Circus,3,8,6606.0,3303
37,Monty Python's Flying Circus,3,9,7418.0,3709
37,Monty Python's Flying Circus,3,10,7264.44,3269
37,Monty Python's Flying Circus,3,11,7896.0,3948
37,Monty Python's Flying Circus,3,12,6785.0,2714
37,Monty Python's Flying Circus,3,13,6932.31,3004
37,Monty Python's Flying Circus,4,1,7780.0,3501
37,Monty Python's Flying Circus,4,2,8181.43,3818
37,Monty Python's Flying Circus,4,3,7179.31,3470
37,Monty Python's Flying Circus,4,4,8775.56,3949
37,Monty Python's Flying Circus,4,5,8544.44,3845
37,Monty Python's Flying Circus,4,6,7573.33,3408
38,Friends,1,1,6831.82,2505
38,Friends,1,2,6954.55,2550
38,Friends,1,3,7311.82,2681
38,Friends,1,4,6801.82,2494
38,Friends,1,5,7125.0,2375
38,Friends,1,6,5708.18,2093
38,Friends,1,7,5702.73,2091
38,Friends,1,8,6981.82,2560
38,Friends,1,9,7543.64,2766
38,Friends,1,10,7587.27,2782
38,Friends,1,11,6436.36,2360
38,Friends,1,12,6962.73,2553
38,Friends,1,13,6231.82,2285
38,Friends,1,14,6981.82,2560
38,Friends,1,15,6935.45,2543
38,Friends,1,16,7055.45,2587
38,Friends,1,17,6714.55,2462
38,Friends,1,18,7628.18,2797
38,Friends,1,19,7440.0,2728
38,Friends,1,20,6441.82,2362
38,Friends,1,21,6744.55,2473
38,Friends,1,22,7650.0,2805
38,Friends,1,23,7242.86,2535
38,Friends,1,24,7232.73,2652
38,Friends,2,1,6860.0,2401
38,Friends,2,2,5803.64,2128
38,Friends,2,3,6771.82,2483
38,Friends,2,4,7118.18,2610
38,Friends,2,5,7573.64,2777
38,Friends,2,6,6709.09,2460
38,Friends,2,7,6706.36,2459
38,Friends,2,8,7060.91,2589
38,Friends,2,9,6709.09,2460
38,Friends,2,10,7947.27,2914
38,Friends,2,11,6744.55,2473
38,Friends,2,12,6935.45,2543
38,Friends,2,13,6147.27,2254
38,Friends,2,14,6845.45,2510
38,Friends,2,15,6013.64,2205
38,Friends,2,16,6885.71,2410
38,Friends,2,17,6867.27,2518
38,Friends,2,18,7039.09,2581
38,Friends,2,19,7153.64,2623
38,Friends,2,20,8015.45,2939
38,Friends,2,21,7270.91,2666
38,Friends,2,22,7568.18,2775
38,Friends,2,23,7339.09,2691
38,Friends,2,24,6878.18,2522
38,Friends,3,1,6741.82,2472
38,Friends,3,2,7546.36,2767
38,Friends,3,3,7420.91,2721
38,Friends,3,4,8018.18,2940
38,Friends,3,5,7150.91,2622
38,Friends,3,6,6120.0,2244
38,Friends,3,7,7483.64,2744
38,Friends,3,8,7039.09,2581
38,Friends,3,9,7085.45,2598
38,Friends,3,10,7606.36,2789
38,Friends,3,11,8214.55,3012
38,Friends,3,12,7453.64,2733
38,Friends,3,13,6990.0,2563
38,Friends,3,14,7472.73,2740
38,Friends,3,15,7445.45,2730
38,Friends,3,16,7033.64,2579
38,Friends,3,17,7167.27,2628
38,Friends,3,18,7325.45,2686
38,Friends,3,19,7202.73,2641
38,Friends,3,20,7366.36,2701
38,Friends,3,21,7808.18,2863
38,Friends,3,22,7066.36,2591
38,Friends,3,23,7860.0,2882
38,Friends,3,24,7208.18,2643
38,Friends,3,25,7167.27,2628
38,Friends,4,1,6818.18,2500
38,Friends,4,2,7102.86,2486
38,Friends,4,3,7120.91,2611
38,Friends,4,4,6214.29,2175
38,Friends,4,5,5880.0,2058
38,Friends,4,6,6370.91,2336
38,Friends,4,7,5797.14,2029
38,Friends,4,8,7500.0,2750
38,Friends,4,9,8334.29,2917
38,Friends,4,10,6338.18,2324
38,Friends,4,11,6577.14,2302
38,Friends,4,12,7140.0,2499
38,Friends,4,13,8045.71,2816
38,Friends,4,14,8682.86,3039
38,Friends,4,15,7554.55,2770
38,Friends,4,16,6840.0,2508
38,Friends,4,17,7494.55,2748
38,Friends,4,18,7562.73,2773
38,Friends,4,19,6808.57,2383
38,Friends,4,20,6038.18,2214
38,Friends,4,21,6744.55,2473
38,Friends,4,22,8028.57,2810
38,Friends,4,23,8145.71,2851
38,Friends,4,24,6342.86,2220
38,Friends,5,1,6755.45,2477
38,Friends,5,2,6212.73,2278
38,Friends,5,3,6191.43,2167
38,Friends,5,4,7003.64,2568
38,Friends,5,5,6815.45,2499
38,Friends,5,6,7591.43,2657
38,Friends,5,7,6525.71,2284
38,Friends,5,8,7542.86,2640
38,Friends,5,9,6215.45,2279
38,Friends,5,10,7625.45,2796
38,Friends,5,11,6871.43,2405
38,Friends,5,12,7175.45,2631
38,Friends,5,13,6354.55,2330
38,Friends,5,14,7357.14,2575
38,Friends,5,15,8057.14,2820
38,Friends,5,16,7374.29,2581
38,Friends,5,17,7268.57,2544
38,Friends,5,18,7903.64,2898
38,Friends,5,19,7505.45,2752
38,Friends,5,20,6387.27,2342
38,Friends,5,21,8828.57,3090
38,Friends,5,22,8645.71,3026
38,Friends,5,23,6357.14,2225
38,Friends,5,24,5714.29,2000
38,Friends,6,1,6571.43,2300
38,Friends,6,2,7794.29,2728
38,Friends,6,3,8731.43,3056
38,Friends,6,4,7425.71,2599
38,Friends,6,5,8400.0,2940
38,Friends,6,6,8191.43,2867
38,Friends,6,7,8114.29,2840
38,Friends,6,8,7442.86,2605
38,Friends,6,9,7810.91,2864
38,Friends,6,10,6760.0,2366
38,Friends,6,11,7442.86,2605
38,Friends,6,12,7868.57,2754
38,Friends,6,13,7682.86,2689
38,Friends,6,14,8291.43,2902
38,Friends,6,15,7445.71,2606
38,Friends,6,16,6717.14,2351
38,Friends,6,17,6842.86,2395
38,Friends,6,18,8491.43,2972
38,Friends,6,19,8262.86,2892
38,Friends,6,20,7700.0,2695
38,Friends,6,21,8540.0,2989
38,Friends,6,22,7671.43,2685
38,Friends,6,23,8068.57,2824
38,Friends,6,24,7100.0,2485
38,Friends,6,25,6511.43,2279
38,Friends,7,1,6965.71,2438
38,Friends,7,2,7274.29,2546
38,Friends,7,3,7794.29,2728
38,Friends,7,4,7128.57,2495
38,Friends,7,5,7828.57,2740
38,Friends,7,6,7068.57,2474
38,Friends,7,7,6654.29,2329
38,Friends,7,8,7685.71,2690
38,Friends,7,9,7514.29,2630
38,Friends,7,10,6468.57,2264
38,Friends,7,11,8308.57,2908
38,Friends,7,12,6202.86,2171
38,Friends,7,13,7488.57,2621
38,Friends,7,14,6817.14,2386
38,Friends,7,15,7249.09,2658
38,Friends,7,16,7257.14,2540
38,Friends,7,17,7122.86,2493
38,Friends,7,18,8077.14,2827
38,Friends,7,19,6922.86,2423
38,Friends,7,20,7671.43,2685
38,Friends,7,21,5731.43,2006
38,Friends,7,22,6542.86,2290
38,Friends,7,23,6622.86,2318
38,Friends,7,24,6142.86,2150
38,Friends,8,1,6815.45,2499
38,Friends,8,2,7280.0,2548
38,Friends,8,3,7088.57,2481
38,Friends,8,4,7036.36,2580
38,Friends,8,5,8517.14,2981
38,Friends,8,6,7551.43,2643
38,Friends,8,7,7357.14,2575
38,Friends,8,8,8317.14,2911
38,Friends,8,9,8368.57,2929
38,Friends,8,10,8117.14,2841
38,Friends,8,11,7705.71,2697
38,Friends,8,12,7785.71,2725
38,Friends,8,13,6897.14,2414
38,Friends,8,14,7488.57,2621
38,Friends,8,15,7334.29,2567
38,Friends,8,16,6123.0,2041
38,Friends,8,17,7511.43,2629
38,Friends,8,18,8034.29,2812
38,Friends,8,19,7740.0,2709
38,Friends,8,20,9517.14,3331
38,Friends,8,21,8025.71,2809
38,Friends,8,22,6928.57,2425
38,Friends,8,23,7114.29,2490
38,Friends,8,24,6834.29,2392
38,Friends,9,1,7179.13,2752
38,Friends,9,2,7579.09,2779
38,Friends,9,3,7526.09,2885
38,Friends,9,4,7421.74,2845
38,Friends,9,5,8071.3,3094
38,Friends,9,6,7083.87,3660
38,Friends,9,7,7622.61,2922
38,Friends,9,8,7538.4,3141
38,Friends,9,9,7502.73,2751
38,Friends,9,10,7671.82,2813
38,Friends,9,11,8259.13,3166
38,Friends,9,12,7700.87,2952
38,Friends,9,13,7484.0,3742
38,Friends,9,14,8132.73,2982
38,Friends,9,15,8059.09,2955
38,Friends,9,16,8451.82,3099
38,Friends,9,17,8311.3,3186
38,Friends,9,18,8468.18,3105
38,Friends,9,19,7945.0,3178
38,Friends,9,20,8011.3,3071
38,Friends,9,21,7232.31,3134
38,Friends,9,22,8042.5,3217
38,Friends,9,23,8148.0,3395
38,Friends,9,24,3240.0,2646
38,Friends,0,1,6868.97,3320
38,Friends,0,2,7361.74,2822
38,Friends,0,3,6712.17,2573
38,Friends,0,4,8637.27,3167
38,Friends,0,5,7225.71,3372
38,Friends,0,6,7765.0,3106
38,Friends,0,7,8304.55,3045
38,Friends,0,8,8560.91,3139
38,Friends,0,9,7440.0,2976
38,Friends,0,10,7909.09,2900
38,Friends,0,11,7228.89,3253
38,Friends,0,12,7433.79,3593
38,Friends,0,13,6863.48,2631
38,Friends,0,14,8072.73,2960
38,Friends,0,15,7660.91,2809
38,Friends,0,16,7849.09,2878
38,Friends,0,17,7562.73,2773
38,Friends,0,18,3209.33,2407
39,Stranger Things,1,1,5681.33,4261
39,Stranger Things,1,2,5016.47,4264
39,Stranger Things,1,3,3868.75,3095
39,Stranger Things,1,4,4862.55,3809
39,Stranger Things,1,5,5082.0,4235
39,Stranger Things,1,6,4588.64,3365
39,Stranger Things,1,7,5040.0,3276
39,Stranger Things,1,8,3813.46,3305
39,Stranger Things,2,1,5194.09,3809
39,Stranger Things,2,2,4266.67,3840
39,Stranger Things,2,3,5685.96,4454
39,Stranger Things,2,4,4017.14,2812
39,Stranger Things,2,5,4264.44,3838
39,Stranger Things,2,6,4518.75,3615
39,Stranger Things,2,7,4135.71,2895
39,Stranger Things,2,8,4497.21,3223
39,Stranger Things,2,9,4211.58,4001
40,Arrested Development,1,1,9357.14,3275
40,Arrested Development,1,2,9400.0,3290
40,Arrested Development,1,3,9388.57,3286
40,Arrested Development,1,4,9846.0,3282
40,Arrested Development,1,5,8411.43,2944
40,Arrested Development,1,6,10503.0,3501
40,Arrested Development,1,7,11064.0,3688
40,Arrested Development,1,8,9876.0,3292
40,Arrested Development,1,9,9565.71,3348
40,Arrested Development,1,10,9931.43,3476
40,Arrested Development,1,11,10360.0,3626
40,Arrested Development,1,12,9797.14,3429
40,Arrested Development,1,13,10008.57,3503
40,Arrested Development,1,14,10077.14,3527
40,Arrested Development,1,15,10008.57,3503
40,Arrested Development,1,16,10545.71,3691
40,Arrested Development,1,17,11188.57,3916
40,Arrested Development,1,18,9800.0,3430
40,Arrested Development,1,19,10957.14,3835
40,Arrested Development,1,20,11060.0,3871
40,Arrested Development,1,21,11142.86,3900
40,Arrested Development,1,22,11405.71,3992
40,Arrested Development,2,1,9911.43,3469
40,Arrested Development,2,2,10971.43,3840
40,Arrested Development,2,3,10628.57,3720
40,Arrested Development,2,4,9411.43,3294
40,Arrested Development,2,5,10905.71,3817
40,Arrested Development,2,6,10262.86,3592
40,Arrested Development,2,7,11080.0,3878
40,Arrested Development,2,8,10902.86,3816
40,Arrested Development,2,9,10945.71,3831
40,Arrested Development,2,10,10608.57,3713
40,Arrested Development,2,11,11651.43,4078
40,Arrested Development,2,12,11417.14,3996
40,Arrested Development,2,13,10931.43,3826
40,Arrested Development,2,14,10837.14,3793
40,Arrested Development,2,15,10780.0,3773
40,Arrested Development,2,16,11111.43,3889
40,Arrested Development,2,17,10817.14,3786
40,Arrested Development,2,18,10551.43,3693
40,Arrested Development,3,1,10700.0,3745
